step,action
1,12
0,12
1,13
2,13
3,20
0,12
0,12
1,38
2,42
3,38
4,21
0,12
1,38
2,38
3,13
0,38
1,38
2,13
0,12
1,38
2,38
3,38
4,12
0,38
1,38
2,38
3,38
4,38
5,41
0,38
1,12
2,38
3,38
4,13
0,38
1,38
2,38
3,38
4,38
5,10
6,38
7,38
0,12
1,38
2,12
3,12
0,12
1,38
2,38
3,12
4,26
5,38
0,38
1,12
2,13
3,12
4,13
5,38
0,12
1,12
0,12
1,38
2,12
3,38
4,17
5,38
6,38
0,12
0,12
1,38
2,38
3,38
0,12
1,12
0,38
1,12
0,12
0,12
1,12
0,12
1,12
2,38
3,38
4,38
5,12
0,12
1,12
0,38
1,38
2,38
0,12
1,38
2,38
3,38
4,38
0,38
1,38
2,38
0,12
1,38
2,38
3,38
4,38
5,38
6,38
7,38
8,38
0,38
1,12
0,38
1,12
2,38
3,38
4,38
5,38
0,38
1,31
2,38
3,38
4,38
5,38
6,38
7,38
0,38
1,12
2,16
0,38
1,38
2,12
3,38
4,12
5,38
6,38
7,38
8,38
0,30
1,38
2,38
3,12
0,12
0,12
0,12
0,12
1,12
0,12
0,12
1,38
2,38
3,38
4,38
5,38
6,12
7,4
0,12
1,12
2,38
3,38
4,38
5,12
6,38
7,38
8,38
9,38
10,38
11,12
0,12
0,0
0,12
0,1
1,12
2,38
3,25
4,12
0,12
1,12
2,38
3,38
4,12
5,38
6,12
7,12
8,12
9,12
0,12
1,38
2,12
3,38
4,38
5,12
6,12
7,12
0,12
1,12
0,12
1,12
2,38
3,38
4,38
0,12
1,12
2,12
0,12
1,12
0,12
0,12
1,38
2,12
0,12
1,12
0,12
1,12
0,12
0,12
1,38
2,22
3,38
4,38
0,12
1,12
2,12
3,12
0,12
1,12
2,12
0,12
1,7
2,12
3,12
4,12
5,12
0,12
1,12
2,38
3,12
4,38
0,12
1,38
2,12
3,7
4,7
5,12
0,12
1,12
2,12
3,23
0,12
0,12
1,12
2,38
3,38
4,12
5,7
6,38
7,27
8,38
9,38
10,38
11,38
12,12
0,12
1,12
2,12
0,12
1,12
2,12
3,38
4,38
5,12
0,12
1,12
2,12
3,12
4,12
5,12
0,12
1,12
2,38
3,38
4,12
0,12
1,12
2,12
0,12
0,12
1,12
0,12
1,12
2,12
3,38
0,12
1,38
2,12
3,38
4,12
5,12
0,12
1,38
2,38
3,38
4,38
0,25
1,12
2,38
3,38
4,13
5,38
6,38
7,38
0,25
1,12
2,38
3,38
4,38
0,12
1,12
0,12
1,38
2,38
3,38
4,38
5,38
6,38
7,38
8,38
9,38
10,12
0,12
1,12
2,38
3,38
4,12
0,12
1,12
2,38
3,12
0,12
0,12
1,38
2,38
3,38
4,38
5,38
6,38
7,38
8,40
0,12
1,12
2,38
3,38
4,38
5,38
6,12
7,7
0,12
1,38
2,38
3,12
0,12
0,12
1,38
2,13
3,13
0,12
1,34
2,12
3,38
4,12
0,25
1,12
0,12
0,12
1,38
2,38
3,38
4,12
5,38
0,12
1,38
2,38
3,13
0,12
1,38
2,38
3,38
4,13
5,7
6,38
7,11
0,12
0,12
1,12
0,25
1,12
0,12
1,12
0,43
0,12
0,12
1,12
2,38
3,38
4,12
0,25
1,12
2,12
0,25
1,12
2,12
0,12
1,3
2,1
0,12
1,12
2,13
3,38
4,38
5,12
6,12
7,12
0,25
1,25
2,12
0,25
1,25
0,25
