step,action
1,39
2,39
3,39
4,14
0,14
1,14
2,39
3,39
0,14
1,39
2,39
3,14
4,39
5,39
0,14
1,14
2,14
0,39
1,39
2,39
3,14
4,14
5,39
6,39
7,14
8,14
9,39
10,14
0,39
1,14
2,39
3,14
4,39
5,39
0,14
1,39
2,14
3,14
4,14
5,14
6,14
7,14
8,39
0,37
1,14
2,14
0,14
1,14
2,39
0,39
1,39
2,39
3,39
0,14
1,14
2,14
3,14
4,14
5,39
0,39
1,14
2,39
3,39
4,39
5,14
6,14
7,14
8,14
9,14
0,39
1,39
2,14
3,14
0,39
1,14
2,14
3,14
0,14
0,39
1,14
2,14
3,14
4,14
5,39
6,39
7,14
8,14
9,39
10,39
0,14
1,39
2,39
3,39
0,14
1,39
