step,action
6,5
7,15
8,7
0,30
1,38
2,15
3,40
4,30
0,5
1,38
2,3
0,27
1,38
2,23
0,15
1,2
2,40
3,4
4,17
5,39
6,17
7,0
0,33
0,9
1,5
2,39
3,15
4,9
5,9
6,1
0,27
1,39
2,39
3,9
4,14
5,15
6,28
7,1
0,28
1,27
2,26
3,39
4,27
0,23
1,30
2,17
3,1
4,40
5,27
6,30
7,26
0,1
1,30
2,17
3,30
0,10
1,28
2,30
3,18
4,6
5,17
6,5
7,8
8,5
0,9
1,27
2,9
3,5
4,9
0,27
1,2
2,9
3,27
4,27
0,23
1,27
2,27
3,5
4,27
5,18
0,38
1,39
2,2
0,38
1,10
2,4
3,17
4,30
0,1
1,4
2,27
3,29
4,28
5,27
6,27
7,38
8,4
0,27
1,1
2,24
3,29
0,23
1,27
2,27
3,5
4,36
5,15
6,4
7,5
8,37
0,38
1,17
0,9
1,10
0,1
1,10
0,5
1,26
2,7
0,27
1,29
2,29
0,29
1,27
2,38
0,30
1,30
2,27
3,38
4,15
0,30
1,5
2,27
3,38
0,24
1,22
0,40
1,38
2,39
3,5
4,38
5,27
0,24
1,14
2,39
3,28
4,23
5,27
6,29
7,39
8,4
0,27
1,5
2,27
3,29
4,39
0,27
1,17
2,4
3,40
4,5
5,5
6,27
0,17
0,2
1,27
2,23
0,23
1,40
2,27
3,17
4,27
5,27
6,27
7,7
8,39
9,17
10,39
11,18
0,9
1,5
2,39
3,9
0,23
1,38
2,23
3,9
4,40
5,5
0,38
1,27
2,39
0,6
1,23
2,12
3,22
0,9
1,15
2,17
3,28
4,38
5,4
6,28
7,4
8,14
9,4
0,15
1,31
2,27
3,25
4,39
5,41
6,38
7,15
0,23
1,23
2,27
3,27
4,41
5,27
6,9
7,30
8,15
9,17
0,28
1,9
2,17
3,25
4,5
5,28
6,15
0,4
1,30
2,39
3,17
4,39
0,5
1,30
2,39
3,27
4,31
5,5
6,3
7,4
8,28
9,39
10,9
0,9
1,15
2,39
3,5
4,40
5,40
0,17
1,23
2,4
3,27
4,7
5,39
6,39
0,8
1,17
2,39
3,18
4,39
5,27
6,5
0,2
1,23
0,23
1,27
2,14
3,39
0,27
1,30
2,9
0,23
1,23
2,5
3,1
4,27
5,17
6,5
7,5
8,14
9,5
0,9
1,27
2,18
3,27
4,27
5,31
6,26
7,31
0,23
1,23
2,21
3,43
4,36
5,23
6,27
7,40
8,39
9,12
0,23
1,17
2,40
3,36
4,40
0,5
1,23
2,28
3,17
4,5
5,9
0,23
1,31
2,15
3,17
4,37
5,39
0,23
1,28
2,27
3,39
4,39
5,14
0,1
1,8
2,38
3,27
4,1
5,38
0,27
1,17
2,39
3,5
4,14
0,27
1,27
2,17
3,39
0,4
1,23
0,27
1,7
0,23
1,23
2,27
3,28
4,5
5,14
6,41
0,18
1,9
2,39
3,9
4,17
5,5
0,23
1,1
2,17
3,17
4,40
0,9
1,39
2,14
3,31
4,6
5,39
6,37
0,23
1,15
2,27
3,27
4,4
5,15
6,39
7,9
0,9
1,23
2,2
3,17
4,7
5,39
6,15
