step,action
0,19
1,1
2,28
3,7
4,36
5,15
6,42
0,10
1,9
2,5
3,28
4,20
0,19
1,18
2,1
3,17
4,26
5,27
6,27
7,28
8,27
0,0
1,30
2,17
3,37
4,37
5,17
6,28
7,17
8,26
9,17
10,4
11,26
12,26
13,28
0,23
1,15
0,1
1,27
2,23
3,15
0,9
1,23
2,28
3,42
4,38
5,14
6,26
7,15
8,17
0,23
1,31
2,16
3,27
4,37
5,17
6,38
7,17
0,23
1,15
2,30
0,18
1,7
2,1
3,37
4,31
5,37
6,17
7,27
8,30
0,1
1,24
2,8
3,37
4,37
5,37
6,16
7,16
8,15
0,28
1,9
2,0
3,36
4,38
5,41
6,37
7,27
8,26
9,27
10,38
11,15
0,0
1,16
2,17
3,38
4,23
5,23
6,37
7,38
8,41
0,9
1,23
2,23
3,5
4,17
5,38
6,17
7,17
8,38
9,27
10,26
11,42
0,19
1,27
2,36
3,27
4,37
5,27
6,27
7,17
0,23
1,15
2,28
0,2
1,8
2,25
3,38
4,38
5,37
6,27
7,15
0,23
1,15
2,8
3,37
4,27
5,16
0,9
1,29
2,36
3,4
4,15
5,28
0,9
1,18
2,38
3,13
4,37
5,9
0,31
1,23
2,26
3,15
4,14
5,26
6,4
7,15
8,16
9,27
10,15
11,15
12,24
0,15
1,1
2,17
3,37
4,37
5,27
6,26
7,27
0,28
1,1
2,37
3,42
0,38
1,24
2,38
3,37
4,5
0,9
1,23
2,41
0,8
1,36
2,15
3,8
4,23
0,19
1,41
0,23
1,9
2,15
3,29
4,40
0,27
1,19
2,24
3,17
4,29
5,37
0,27
1,1
2,17
3,28
4,37
0,9
1,7
2,13
3,8
4,14
5,2
6,27
7,18
8,42
0,19
1,23
2,17
3,38
4,29
5,17
6,37
7,38
8,40
9,27
10,37
0,28
1,23
2,12
3,39
0,9
1,5
2,39
3,23
4,6
5,40
6,17
7,15
8,5
9,17
10,42
0,39
1,39
2,38
3,14
4,27
5,38
6,15
0,31
1,23
2,23
3,38
4,18
0,43
1,17
0,1
1,28
2,1
3,17
0,31
1,23
2,37
3,39
4,38
5,38
6,37
7,27
0,23
1,35
2,31
3,37
4,26
5,17
0,0
1,23
2,37
3,17
4,23
5,37
6,38
7,38
0,10
1,37
2,8
3,24
4,27
5,38
6,38
7,15
8,28
0,9
1,18
2,40
3,18
0,9
1,27
2,36
3,38
4,26
5,27
6,17
7,39
8,30
0,41
1,35
2,30
3,15
4,42
5,37
0,43
1,40
2,36
3,16
0,37
1,40
2,7
0,30
1,37
2,38
3,42
4,16
5,16
6,17
7,18
8,23
0,10
1,23
2,15
3,31
4,37
5,27
6,37
7,31
8,28
9,37
10,38
11,16
12,27
13,29
14,27
15,15
16,28
17,16
18,16
0,23
1,5
2,37
3,11
0,23
1,1
2,38
3,27
4,27
5,39
0,29
1,15
2,38
3,27
0,31
1,29
2,38
3,37
4,14
5,17
6,41
0,23
1,38
2,8
3,17
4,28
5,8
6,42
7,38
8,27
9,27
10,18
0,23
1,28
2,17
3,37
4,37
5,17
6,27
7,42
0,1
1,9
2,17
3,17
4,39
0,27
1,0
2,37
3,5
0,23
1,2
2,26
3,7
4,16
5,18
0,43
1,23
2,24
3,17
4,17
5,41
6,7
7,28
8,40
0,1
1,40
2,27
3,17
4,37
5,26
6,38
7,38
8,17
9,38
10,27
11,17
12,42
0,9
1,36
2,30
3,36
4,18
5,27
6,37
7,37
8,27
9,27
0,1
1,17
2,17
3,28
4,29
5,10
6,15
7,27
8,16
0,8
1,36
2,31
0,31
1,41
2,23
3,23
4,17
5,27
6,41
7,27
8,2
9,26
10,17
11,17
0,9
1,18
2,30
3,17
4,35
5,17
6,38
7,7
8,38
9,27
10,38
0,26
1,41
2,3
3,38
4,38
5,17
6,27
7,15
0,11
1,28
2,31
3,37
4,31
5,27
6,4
7,26
0,28
1,1
2,30
3,17
4,36
5,38
6,27
0,31
1,7
2,17
3,23
4,14
5,17
6,41
7,17
0,1
1,28
2,37
3,26
4,38
5,37
0,40
1,37
0,30
1,37
2,39
3,39
4,41
5,39
6,17
7,37
8,28
9,38
10,28
0,43
1,38
2,27
3,31
4,26
5,37
6,5
7,16
8,18
9,38
0,10
1,40
2,36
3,42
4,37
0,9
1,17
2,12
3,37
4,30
5,27
6,18
7,2
8,27
9,27
10,17
11,28
12,41
0,23
1,8
2,29
3,27
4,39
0,31
1,23
2,15
3,38
4,17
5,17
6,28
7,4
0,1
1,38
2,9
3,2
4,38
5,27
6,35
0,23
1,38
2,43
3,38
4,38
5,26
6,38
7,16
8,36
0,0
1,28
2,23
3,17
4,39
5,37
6,39
7,38
8,38
9,16
0,23
1,31
2,17
3,23
4,38
5,17
6,27
7,37
8,38
9,4
10,18
0,15
1,38
2,30
3,38
4,15
5,28
6,38
7,0
0,7
1,36
2,37
3,39
0,31
1,36
2,16
3,7
4,37
5,38
0,31
1,39
2,39
3,14
4,38
5,28
0,0
1,24
2,31
3,18
4,17
5,27
6,39
0,23
1,17
2,17
3,40
4,40
5,38
6,38
0,28
1,15
0,43
1,42
2,38
3,17
4,36
5,38
6,14
7,16
8,42
0,23
1,15
2,7
3,38
4,26
0,1
1,31
2,17
3,14
4,37
5,17
6,14
7,27
8,16
0,1
1,15
2,38
3,39
4,38
5,38
6,27
7,39
8,27
9,15
0,28
1,23
2,0
3,9
4,23
5,38
6,3
7,17
0,9
1,39
2,23
3,28
4,28
5,27
0,9
1,38
2,18
3,17
4,16
5,14
0,23
1,21
0,28
1,23
2,2
3,38
4,27
5,16
6,27
7,27
8,28
9,27
0,31
1,23
2,3
3,39
4,17
5,16
6,27
7,16
0,19
1,9
2,36
3,17
4,17
5,37
6,37
0,9
1,38
2,23
3,17
4,23
5,38
6,2
7,9
0,1
1,1
2,37
3,7
4,26
5,27
6,28
7,4
0,41
1,28
2,18
3,7
4,16
5,37
0,31
1,18
2,24
3,37
4,27
5,37
6,38
7,5
0,0
1,26
2,31
3,38
4,7
5,38
6,38
7,38
8,27
9,17
10,4
0,1
1,41
2,17
0,19
1,15
2,23
3,42
4,39
5,14
6,27
7,4
8,37
0,43
1,24
2,39
3,16
4,28
5,37
0,41
1,23
2,38
3,42
4,42
5,17
6,39
7,38
8,27
9,17
0,19
1,23
2,38
3,17
4,6
5,16
0,0
1,6
2,38
3,38
0,23
1,42
0,1
1,41
2,27
3,38
4,37
5,28
0,43
1,23
2,15
3,28
4,6
5,4
6,41
7,37
8,38
9,42
10,27
11,28
12,26
13,27
14,27
15,12
0,31
1,23
2,38
3,23
4,18
5,28
6,37
0,23
1,15
2,17
3,31
4,29
5,17
6,7
7,15
8,7
9,39
10,38
11,27
12,15
0,0
1,30
2,37
3,39
4,37
5,27
6,37
7,16
8,43
0,23
1,17
2,38
3,28
4,38
5,39
6,2
0,28
1,23
2,40
3,37
4,16
5,27
6,40
7,2
8,27
9,27
10,16
11,27
0,9
1,23
2,39
3,15
4,37
5,27
6,17
7,26
8,16
9,15
10,17
11,17
12,27
13,27
14,15
0,9
1,36
2,38
3,9
4,14
5,17
6,25
0,9
1,23
2,16
3,7
4,37
5,27
6,17
0,28
1,0
2,28
3,37
0,1
1,17
2,28
3,27
4,23
5,37
6,39
7,16
8,4
9,12
10,9
11,41
12,17
13,43
0,31
1,23
2,26
3,38
4,29
5,27
6,27
0,23
1,42
2,18
3,5
4,27
5,15
0,9
1,23
2,35
3,18
4,15
5,37
6,4
7,38
8,28
9,15
10,38
11,35
12,16
0,10
1,28
2,9
3,28
4,13
5,40
6,29
0,23
1,41
2,7
3,37
4,37
5,40
0,9
1,6
2,11
3,36
4,27
5,16
0,8
1,15
2,28
3,15
0,9
1,23
2,17
3,29
4,26
5,27
6,28
7,37
0,42
1,37
2,39
3,37
0,11
1,8
2,40
3,16
4,37
5,2
0,28
1,28
2,37
3,42
4,7
5,27
0,30
1,36
2,28
3,27
4,16
5,16
0,43
1,1
2,37
3,37
4,15
5,16
6,37
7,17
8,38
9,39
10,17
11,16
0,18
1,37
2,14
3,37
4,38
5,38
6,2
0,9
1,38
2,39
0,9
1,0
0,31
1,23
2,16
3,40
4,18
5,35
6,27
7,27
8,27
9,27
10,18
11,14
0,9
1,6
2,23
3,19
0,9
1,17
2,37
3,38
4,16
5,17
6,38
7,16
8,28
9,28
10,28
0,9
1,38
2,27
3,17
0,1
1,27
2,31
3,37
4,37
5,40
6,27
7,38
8,26
9,26
10,27
11,27
12,17
0,23
1,31
2,37
3,1
4,38
5,17
6,17
7,17
8,15
0,9
1,18
2,18
3,28
0,23
1,37
2,1
3,5
4,27
5,37
6,41
7,37
8,42
0,9
1,17
2,36
3,38
4,38
5,41
6,17
7,37
8,4
9,17
10,26
11,17
12,39
13,11
0,9
1,40
2,23
3,17
4,18
5,15
6,16
7,16
8,39
9,15
0,1
1,7
2,28
3,6
0,30
1,17
2,41
3,40
0,9
1,15
2,31
3,38
4,41
5,38
0,15
1,28
2,38
3,28
4,27
5,38
6,22
7,5
8,28
9,41
0,23
1,17
2,41
3,27
4,27
5,7
6,4
0,31
1,24
2,17
3,17
4,26
5,27
6,42
7,42
0,1
1,17
2,30
3,26
4,15
5,26
6,36
7,16
8,15
9,4
10,15
0,0
1,40
2,38
3,38
0,27
1,9
2,37
3,26
4,15
5,26
6,5
7,12
0,23
1,37
2,23
3,26
4,26
5,12
6,28
0,9
1,38
2,23
3,31
0,23
1,10
2,38
3,38
4,36
5,17
6,28
7,41
8,27
9,28
10,42
0,30
1,23
2,17
3,18
0,40
1,23
2,42
3,15
4,38
5,27
6,27
7,38
8,37
9,38
10,38
0,9
1,7
2,7
3,37
4,38
5,7
0,15
1,28
2,36
3,28
4,30
0,9
1,23
2,40
3,38
4,15
0,30
1,23
2,28
3,17
4,18
5,7
6,28
7,27
8,16
9,16
0,31
1,23
2,17
3,15
4,29
5,2
6,38
7,23
0,9
1,23
2,23
3,17
4,37
5,38
6,27
7,17
8,20
0,9
1,18
2,17
3,26
4,26
5,41
6,38
0,9
1,15
2,17
3,29
4,7
5,38
6,16
7,38
8,17
0,23
1,7
2,37
3,17
4,17
0,28
1,36
2,31
3,7
4,17
5,39
6,9
0,31
1,36
2,17
3,38
4,7
5,4
6,3
0,13
1,13
2,31
3,38
4,0
5,9
6,6
7,16
8,26
0,28
1,23
2,31
3,7
4,29
5,38
6,6
0,39
1,23
2,37
3,27
4,28
0,23
1,9
2,37
3,38
4,27
5,27
6,38
0,23
1,30
2,17
3,37
4,38
5,38
6,27
7,18
8,39
9,42
10,17
11,37
12,41
13,27
14,16
15,28
0,10
1,36
2,17
3,24
4,17
5,17
6,7
7,18
8,36
9,28
10,16
11,27
12,16
0,23
1,27
2,18
3,14
4,38
5,37
6,38
0,23
1,29
2,16
3,7
4,37
5,37
6,38
0,15
1,0
2,17
3,38
4,27
0,28
1,10
2,23
3,26
4,12
5,27
6,27
7,17
8,5
9,27
10,27
11,27
0,9
1,23
2,17
3,39
4,37
5,26
6,38
7,38
8,38
0,15
1,28
2,14
3,11
0,18
1,28
2,12
0,9
1,23
2,28
3,23
4,37
5,15
0,9
1,18
2,40
3,3
0,35
0,1
1,28
2,38
3,39
4,38
5,42
6,42
0,23
1,19
0,23
1,28
2,17
3,7
0,5
1,19
2,5
3,7
0,31
1,17
2,17
3,38
4,23
0,24
1,8
2,38
3,28
4,14
0,0
1,9
2,27
3,17
4,25
5,38
6,35
0,10
1,9
2,36
3,38
4,14
5,17
6,37
7,27
8,38
9,39
10,28
0,9
1,23
2,41
3,37
4,23
5,41
0,0
1,6
2,36
3,17
4,23
5,28
6,17
0,15
1,42
2,36
3,38
4,17
5,37
6,38
7,38
0,15
1,15
0,9
1,13
2,28
3,42
4,37
5,17
6,29
0,9
1,30
2,15
3,23
4,31
5,3
6,15
7,37
8,12
0,26
1,1
2,42
3,17
4,16
5,38
6,30
0,9
1,37
2,27
3,26
4,30
5,38
6,28
7,17
0,1
1,30
2,26
3,28
4,38
5,37
6,27
7,37
0,31
1,39
2,37
3,17
4,37
5,37
6,37
0,1
1,30
2,5
3,28
4,38
5,2
6,16
7,37
8,15
9,27
10,2
0,15
1,38
2,38
3,26
4,17
5,27
6,27
7,12
0,10
1,43
2,0
0,10
1,9
2,23
3,5
4,27
5,16
0,19
1,9
2,31
3,8
0,9
1,6
2,23
3,37
4,18
5,17
