step,action
1,17
2,9
3,37
0,1
1,15
2,4
3,28
0,1
1,9
2,23
3,2
4,26
5,16
6,27
0,1
1,31
2,16
3,26
4,26
5,2
6,38
7,28
8,8
0,1
1,15
2,9
3,28
4,28
5,9
6,38
7,7
8,25
9,25
10,28
11,28
12,28
0,15
1,31
2,26
3,18
4,17
5,15
6,15
7,24
8,26
9,26
0,1
1,10
0,1
1,38
2,15
0,1
1,9
2,16
3,16
4,37
0,9
1,1
2,17
3,15
4,1
0,1
1,9
2,17
3,28
4,16
5,28
6,28
7,23
8,27
9,26
10,14
11,28
0,10
1,9
2,17
3,7
4,31
5,15
6,38
7,38
8,37
0,1
1,15
2,27
3,31
4,31
5,38
6,15
7,7
0,1
1,37
2,31
3,25
0,9
1,15
2,23
3,1
4,26
5,9
6,15
7,23
0,1
1,15
2,23
3,17
0,10
1,36
2,28
3,15
4,16
5,26
6,38
7,38
8,6
9,28
10,6
11,27
12,26
13,6
0,9
1,38
2,1
3,1
4,15
5,28
0,10
1,1
2,15
3,27
4,16
5,38
6,15
7,28
8,2
0,1
1,31
2,16
3,39
4,6
5,31
0,10
1,1
2,15
3,36
4,9
5,16
6,25
7,24
0,1
1,9
2,7
3,9
0,1
1,10
2,9
3,16
4,14
5,26
6,31
0,10
1,1
2,36
3,30
4,28
5,28
6,28
7,28
0,31
1,1
2,14
3,37
4,3
5,28
6,28
7,28
8,39
0,1
1,15
2,36
0,1
1,31
2,15
3,4
4,36
0,31
1,15
2,28
3,37
4,38
5,6
6,15
0,1
1,15
2,6
3,15
4,38
5,36
6,25
7,28
0,1
1,37
2,31
3,38
4,38
5,28
6,15
7,37
8,36
0,31
1,14
2,31
3,15
4,15
5,1
0,1
1,2
2,28
3,37
4,28
5,31
6,41
7,15
8,6
9,36
0,10
1,1
2,10
3,38
4,16
5,31
6,6
7,6
8,7
9,28
10,38
0,31
1,26
2,15
3,26
4,7
0,1
1,2
2,15
3,40
4,15
5,11
6,37
7,11
0,10
1,1
2,15
3,15
4,15
5,31
6,37
7,28
0,1
1,10
2,12
0,1
1,37
2,37
3,17
4,7
5,28
6,27
7,37
0,10
1,35
2,15
3,26
4,31
5,15
6,39
7,28
8,38
0,10
1,36
2,9
3,15
4,37
5,6
6,31
7,38
8,15
9,28
10,28
0,1
1,28
2,38
3,31
4,15
5,28
0,23
1,9
2,38
3,26
4,15
5,28
0,1
1,28
2,31
3,36
4,15
5,28
6,0
0,10
1,1
2,16
3,28
4,15
5,37
6,16
7,26
0,1
1,9
2,15
3,19
4,15
5,14
0,10
1,37
2,25
