step,action
2,24
0,24
1,24
2,0
0,36
1,19
2,3
3,29
4,24
5,24
6,39
7,24
8,24
9,24
10,24
0,24
1,24
2,11
0,23
1,23
2,42
3,29
4,23
5,23
6,23
7,23
8,23
9,3
10,23
11,23
12,43
0,13
1,23
2,23
3,23
0,23
0,23
1,12
2,23
3,27
4,23
5,5
6,23
7,23
8,23
0,26
1,23
2,29
3,9
0,23
1,23
2,27
3,23
0,23
1,10
2,23
3,23
4,23
5,38
6,23
7,23
8,23
0,23
1,23
0,23
1,23
2,23
0,22
0,23
1,23
0,23
1,23
2,23
0,23
1,4
2,6
3,23
0,23
1,26
2,23
3,23
4,11
5,23
0,23
1,21
2,23
3,23
4,23
5,12
6,23
7,23
8,23
9,23
0,23
1,23
2,23
0,23
1,24
2,32
0,23
1,23
2,23
3,42
0,23
1,10
2,23
3,29
4,23
5,23
6,23
0,36
1,31
2,33
0,30
1,30
2,30
3,35
4,30
5,30
0,30
1,38
2,15
3,30
4,30
5,30
6,30
7,30
8,38
0,30
1,30
2,30
0,43
0,30
1,30
2,30
0,20
0,18
1,30
2,30
3,30
0,30
1,30
2,30
0,30
1,36
2,23
0,38
1,38
2,18
3,30
4,30
5,30
6,30
7,30
8,12
0,27
1,38
2,38
3,38
4,38
5,38
6,38
7,6
8,38
9,38
0,38
1,38
2,3
3,38
4,6
5,38
6,38
7,38
8,38
9,38
10,38
0,38
1,38
2,38
3,38
4,38
5,38
0,38
1,38
2,38
3,38
4,38
5,38
6,38
7,38
8,38
0,38
1,38
2,38
0,38
1,28
2,38
3,38
0,38
1,38
0,38
1,38
2,38
3,38
4,13
0,38
1,38
2,38
3,38
4,38
0,38
1,38
2,38
3,38
4,38
5,38
6,38
7,38
0,38
1,38
2,38
3,16
4,38
5,38
0,38
1,38
0,26
1,38
2,38
3,38
0,38
1,38
2,10
3,38
4,38
5,38
6,38
7,38
8,38
9,38
10,38
0,38
1,38
2,38
3,38
0,38
1,38
2,38
3,38
4,38
5,38
0,38
1,38
2,38
3,38
4,19
5,38
6,38
0,38
1,38
2,38
0,38
1,38
2,38
3,38
4,38
0,38
1,38
2,38
0,17
1,16
2,16
3,16
4,16
0,17
1,16
2,16
3,17
4,16
0,17
1,30
2,16
0,17
1,17
2,16
0,17
1,17
2,16
3,17
4,17
0,17
1,16
2,30
3,17
4,16
5,16
0,17
1,17
2,16
3,16
4,17
5,16
0,17
1,16
2,16
3,17
4,16
5,16
6,16
0,17
1,16
2,16
3,16
0,17
1,16
2,16
3,17
4,16
5,16
0,18
1,16
2,16
3,16
4,16
0,18
1,16
2,16
3,16
4,16
5,16
6,16
7,16
8,42
0,16
1,18
2,16
3,18
4,16
5,16
6,16
7,16
0,18
1,18
2,23
3,16
4,16
0,18
1,16
2,12
0,18
1,16
2,16
3,16
4,16
5,16
6,16
7,16
8,16
9,16
10,16
11,16
12,16
0,18
1,16
2,16
3,16
0,18
1,16
2,16
3,16
4,16
5,16
0,4
1,18
2,18
3,16
4,16
5,16
6,16
7,40
8,16
9,16
10,16
11,16
12,16
13,16
14,16
15,16
0,16
1,18
2,16
3,16
4,16
5,16
0,18
1,18
2,18
0,18
1,16
2,16
3,16
4,16
5,16
0,18
1,18
2,16
3,16
4,16
0,18
1,18
2,16
0,18
1,18
0,18
1,16
2,16
0,18
0,16
0,18
1,18
2,16
3,16
4,16
5,16
6,16
7,16
8,16
9,16
10,16
11,16
12,20
13,16
0,18
1,18
2,16
3,16
4,16
0,18
1,18
2,16
3,16
4,16
5,16
6,16
7,16
8,16
9,16
10,16
11,19
12,16
13,16
14,16
15,16
16,16
17,16
0,16
0,18
1,16
2,16
3,16
4,16
5,16
6,16
7,16
8,16
0,18
1,18
2,16
3,18
0,18
1,16
2,16
3,16
4,16
5,16
0,18
1,18
2,16
3,16
4,16
0,18
1,18
2,16
3,18
4,18
5,16
0,18
1,16
2,16
3,16
4,16
5,16
0,18
0,18
1,18
2,16
3,16
4,16
5,16
6,16
0,18
1,16
2,16
3,16
4,16
0,18
1,16
0,18
1,16
2,16
0,18
1,16
2,16
3,16
4,16
5,16
0,16
1,16
2,16
3,16
0,18
1,16
2,16
3,16
0,18
1,16
2,16
3,16
4,16
5,16
6,38
0,16
1,19
