step,action
7,28
8,28
9,28
10,6
11,28
12,6
0,36
1,9
2,40
3,16
4,28
5,31
6,38
7,28
8,28
9,28
10,6
11,28
0,10
1,10
2,6
3,31
4,6
5,15
0,10
1,5
2,28
3,28
4,6
5,9
6,38
7,6
8,6
0,36
1,31
2,18
3,38
4,16
5,6
6,24
7,6
0,14
1,1
0,10
1,31
2,38
3,6
4,24
5,14
0,36
1,37
2,9
3,36
0,1
1,9
2,6
3,6
4,6
5,28
6,3
7,4
8,6
9,28
0,31
1,31
2,28
3,36
4,28
0,10
0,36
1,28
2,40
3,24
4,28
5,28
6,6
0,9
1,28
2,16
3,6
4,28
5,6
6,6
7,28
8,6
9,28
10,23
11,28
0,1
1,9
2,40
3,6
0,10
0,1
1,31
2,6
3,16
4,28
0,1
1,31
2,25
3,38
4,31
5,16
6,28
7,28
8,6
0,10
1,31
2,16
3,28
4,25
5,2
6,28
7,38
0,10
1,28
2,6
3,28
4,6
5,24
6,31
7,6
8,28
9,28
10,28
11,28
0,10
1,10
0,10
0,10
1,10
2,25
3,25
4,36
5,28
6,28
7,28
8,28
9,28
10,6
11,6
0,1
1,31
0,1
1,9
2,24
3,29
4,26
5,14
6,28
0,36
1,23
0,10
1,2
2,17
3,31
4,10
5,28
6,6
7,28
8,6
0,10
1,10
0,10
1,10
2,40
3,14
0,9
1,24
0,10
1,30
2,6
3,1
4,18
5,28
6,32
7,6
8,28
9,28
0,17
1,28
2,40
3,28
0,1
1,9
2,38
3,18
4,6
5,37
6,16
7,28
0,1
1,31
2,37
3,26
4,3
0,10
1,6
2,24
3,15
4,37
5,16
6,26
7,28
8,6
9,28
0,31
1,36
2,37
3,16
4,28
5,28
6,28
7,28
0,10
1,36
2,30
3,4
4,28
5,28
0,1
1,26
2,36
0,10
1,10
2,40
3,28
4,28
5,6
6,28
7,4
8,28
9,28
10,28
11,28
12,28
13,6
14,28
0,10
1,40
2,28
3,6
4,6
5,28
6,28
7,7
0,36
1,3
2,30
3,24
0,10
1,10
2,16
3,28
4,28
5,28
0,1
1,1
0,1
1,9
2,24
