step,action
2,28
3,38
4,16
5,16
6,38
7,39
0,9
1,28
2,16
0,9
1,30
2,16
3,16
0,23
1,9
2,38
3,28
4,26
5,16
6,28
7,28
8,38
9,16
0,30
1,38
2,16
3,16
4,16
0,23
1,9
2,30
3,30
4,16
5,16
6,38
0,23
1,38
2,9
3,30
4,4
5,16
6,26
0,23
1,23
2,9
3,28
4,30
5,16
6,16
7,28
8,38
9,28
10,11
11,16
12,37
0,9
1,28
2,38
3,16
0,23
1,9
2,30
3,27
4,16
5,28
6,38
7,37
8,38
9,38
10,38
11,16
0,23
1,9
2,28
3,28
4,30
5,37
6,39
7,38
8,28
0,23
1,9
2,28
3,26
4,30
5,16
6,16
7,38
8,30
9,23
0,23
1,30
2,30
3,16
4,38
5,16
6,38
7,38
8,38
9,16
0,23
1,9
2,30
3,38
4,16
5,30
6,38
0,23
1,9
2,38
3,37
4,38
5,38
6,38
7,30
0,23
0,38
1,9
2,38
3,38
4,26
0,23
1,9
2,38
3,37
4,28
5,38
6,38
7,30
8,30
9,9
10,9
11,28
12,37
13,27
0,23
1,9
2,26
3,30
4,16
5,9
6,5
7,16
0,23
1,30
2,30
3,16
4,38
5,26
6,16
7,16
8,39
0,23
1,9
2,30
3,28
4,38
5,16
0,23
1,9
2,28
3,38
4,30
0,23
1,9
2,30
3,16
4,28
0,30
1,23
2,30
3,30
4,26
5,38
6,39
7,28
8,38
9,37
0,30
1,9
2,38
3,38
4,30
5,28
6,22
0,23
1,9
2,30
3,16
4,26
5,38
6,30
0,23
1,9
2,38
3,27
4,28
5,38
6,28
7,28
8,16
9,15
0,38
1,30
2,28
3,28
0,9
1,30
2,28
0,23
1,9
2,38
3,28
4,26
5,38
6,16
7,38
0,23
1,23
2,9
3,16
4,28
5,16
6,38
0,23
1,9
2,30
3,28
4,28
5,38
0,23
1,9
2,30
3,26
4,27
5,38
6,38
7,28
8,28
9,9
0,30
1,23
2,16
3,30
4,30
5,27
6,16
7,16
8,9
0,23
1,9
2,26
3,30
4,28
5,16
6,38
7,38
8,28
9,38
10,38
0,38
1,30
2,27
3,16
4,16
0,23
1,28
2,9
0,23
1,30
2,38
3,16
4,38
5,26
6,38
0,30
1,23
2,30
3,30
4,28
5,16
6,16
7,38
8,16
0,23
1,9
2,27
3,26
4,37
5,37
6,38
0,23
1,9
2,30
3,30
4,38
5,28
6,23
0,38
1,23
2,38
3,9
4,37
5,16
6,38
0,23
1,9
2,16
3,27
4,38
5,9
6,26
0,23
1,30
2,38
3,16
4,27
5,28
6,38
0,23
1,23
2,30
3,30
0,23
1,9
2,28
3,38
4,16
5,16
6,30
0,23
1,30
2,38
3,39
4,38
5,9
0,38
1,9
2,38
3,9
4,38
5,38
6,38
7,16
8,16
9,38
10,15
11,41
0,23
1,9
2,30
3,30
4,16
5,16
6,38
7,16
8,30
0,23
1,9
2,30
3,16
4,28
5,37
6,28
7,38
0,30
1,23
2,38
3,38
4,38
5,26
6,26
0,38
1,38
2,38
0,38
1,9
2,38
3,38
4,39
5,28
6,26
7,38
8,38
0,23
1,9
2,9
0,30
1,30
2,38
3,38
0,23
1,9
2,30
3,39
4,26
5,37
0,38
1,23
2,30
3,16
4,27
5,38
6,38
7,27
8,28
0,23
1,9
2,38
3,9
4,27
5,16
6,38
0,23
1,9
2,9
3,9
4,30
5,26
6,38
0,23
1,9
2,27
3,38
4,38
0,23
1,9
2,30
3,38
4,28
5,16
0,23
1,9
2,9
3,30
4,37
5,38
6,38
7,16
8,16
9,16
0,23
1,38
2,30
3,27
4,16
5,27
6,28
0,23
1,38
2,38
3,9
4,23
5,38
6,27
7,28
0,30
1,23
2,38
3,30
4,16
5,28
0,38
1,30
2,38
0,23
1,9
2,38
3,26
4,38
5,30
0,23
1,38
2,9
3,9
4,26
5,38
6,38
7,16
8,38
9,38
10,28
0,23
1,9
2,30
3,28
4,30
5,38
6,28
7,38
8,39
9,23
10,26
11,28
0,38
1,30
2,26
3,26
4,14
5,26
6,26
7,16
8,38
9,16
0,23
1,38
2,38
3,9
4,27
5,37
6,27
7,38
8,28
0,23
1,9
2,28
3,16
4,38
5,28
6,26
7,28
0,23
1,30
2,38
3,26
4,28
5,30
0,23
1,9
2,26
3,26
4,37
5,16
6,38
7,38
0,23
1,30
2,16
3,28
4,27
0,9
1,38
2,30
3,30
4,23
5,38
6,38
7,16
8,30
0,23
1,9
2,28
3,26
4,16
5,30
6,26
7,27
8,37
9,38
10,16
11,29
0,38
1,30
2,28
3,26
4,16
0,30
1,23
0,30
1,38
2,30
3,30
0,38
1,9
2,16
3,28
4,27
5,28
0,23
1,38
2,38
3,30
4,23
5,38
6,30
7,16
8,30
0,23
1,30
2,30
3,30
4,39
5,28
6,38
0,38
1,23
2,26
3,9
4,4
5,38
6,38
7,16
8,38
0,23
1,38
2,9
3,16
4,30
5,14
6,37
7,28
0,23
1,30
2,26
3,4
0,23
1,9
2,16
3,26
4,16
5,39
6,27
7,38
0,38
1,9
2,30
3,9
4,30
5,28
6,38
7,38
8,38
9,16
0,23
1,30
2,38
3,9
4,16
5,30
6,38
7,16
8,26
9,38
10,38
0,9
1,38
2,23
3,9
4,26
5,37
6,16
7,28
8,28
0,38
1,9
2,38
3,38
4,26
5,30
0,23
1,38
2,38
3,9
4,16
5,38
6,38
7,30
8,38
9,39
10,39
11,38
0,23
1,9
2,9
3,38
4,37
5,38
6,37
7,38
8,28
9,30
0,1
1,26
2,9
3,30
4,16
5,30
6,16
7,38
8,30
0,38
1,9
2,26
3,28
4,28
5,26
6,38
7,16
8,16
9,26
0,38
1,9
2,37
3,27
4,16
0,9
1,38
2,27
3,38
4,27
5,38
6,38
0,9
1,30
2,30
3,37
4,37
5,2
0,38
1,9
2,28
3,14
0,23
1,38
2,23
0,38
1,38
0,9
1,23
2,38
3,16
4,30
5,26
6,27
7,27
8,38
9,38
0,23
1,23
2,9
3,23
4,27
5,38
0,9
1,24
2,30
3,30
